2018-09-12 09:53:31,400 - models/traditional_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_chars      :	7147
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-12 09:53:32,192 - models/traditional_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-12 09:53:33,263 - models/traditional_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-12 09:53:33,264 - models/traditional_chinese_bilstm/log/train.log - INFO - start training
2018-09-12 21:00:44,260 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:69 step:16324/16782, NER loss: 2.668428
2018-09-12 21:00:47,084 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:69 step:16424/16782, NER loss: 3.672110
2018-09-12 21:00:49,732 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:69 step:16524/16782, NER loss: 2.868328
2018-09-12 21:00:52,438 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:69 step:16624/16782, NER loss: 3.101839
2018-09-12 21:00:55,125 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:69 step:16724/16782, NER loss: 3.082264
2018-09-12 21:00:56,698 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-12 21:01:55,505 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 2624152 tokens with 117249 phrases; found: 98991 phrases; correct: 82366.

2018-09-12 21:01:55,505 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.17%; precision:  83.21%; recall:  70.25%; FB1:  76.18

2018-09-12 21:01:55,505 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  79.81%; recall:  73.63%; FB1:  76.60  51704

2018-09-12 21:01:55,505 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  80.01%; recall:  40.81%; FB1:  54.05  6152

2018-09-12 21:01:55,505 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  89.04%; recall:  63.65%; FB1:  74.23  17644

2018-09-12 21:01:55,505 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  87.13%; recall:  83.67%; FB1:  85.36  23491

2018-09-12 21:01:55,551 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-12 21:03:04,882 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 3097665 tokens with 139085 phrases; found: 117480 phrases; correct: 97559.

2018-09-12 21:03:04,882 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.11%; precision:  83.04%; recall:  70.14%; FB1:  76.05

2018-09-12 21:03:04,882 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  79.43%; recall:  73.84%; FB1:  76.53  61515

2018-09-12 21:03:04,882 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  81.23%; recall:  41.31%; FB1:  54.77  7459

2018-09-12 21:03:04,882 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  88.99%; recall:  62.88%; FB1:  73.69  20433

2018-09-12 21:03:04,882 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  87.12%; recall:  83.39%; FB1:  85.22  28073

2018-09-12 21:03:06,048 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:42/16782, NER loss: 3.138237
2018-09-12 21:03:08,707 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:142/16782, NER loss: 3.149495
2018-09-12 21:03:11,367 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:242/16782, NER loss: 3.006816
2018-09-12 21:03:13,974 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:342/16782, NER loss: 3.043540
2018-09-12 21:03:16,625 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:442/16782, NER loss: 3.049569
2018-09-12 21:03:19,207 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:542/16782, NER loss: 3.057254
2018-09-12 21:03:21,731 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:642/16782, NER loss: 2.777952
2018-09-12 21:03:24,222 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:742/16782, NER loss: 2.927258
2018-09-12 21:03:26,685 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:842/16782, NER loss: 2.760173
2018-09-12 21:03:29,185 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:942/16782, NER loss: 2.724407
2018-09-12 21:03:31,750 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1042/16782, NER loss: 2.975533
2018-09-12 21:03:34,436 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1142/16782, NER loss: 3.083203
2018-09-12 21:03:37,619 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1242/16782, NER loss: 4.071334
2018-09-12 21:03:40,137 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1342/16782, NER loss: 2.698774
2018-09-12 21:03:42,856 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1442/16782, NER loss: 3.157015
2018-09-12 21:03:45,472 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1542/16782, NER loss: 2.955200
2018-09-12 21:03:48,030 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1642/16782, NER loss: 2.767393
2018-09-12 21:03:50,542 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1742/16782, NER loss: 2.622940
2018-09-12 21:03:53,247 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1842/16782, NER loss: 3.397359
2018-09-12 21:03:55,739 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:1942/16782, NER loss: 3.035003
2018-09-12 21:03:58,330 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2042/16782, NER loss: 2.678004
2018-09-12 21:04:00,686 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2142/16782, NER loss: 2.733989
2018-09-12 21:04:03,726 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2242/16782, NER loss: 3.576546
2018-09-12 21:04:06,220 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2342/16782, NER loss: 2.911015
2018-09-12 21:04:09,086 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2442/16782, NER loss: 3.732293
2018-09-12 21:04:11,751 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2542/16782, NER loss: 3.188941
2018-09-12 21:04:14,255 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2642/16782, NER loss: 3.024730
2018-09-12 21:04:16,886 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2742/16782, NER loss: 3.250780
2018-09-12 21:04:19,781 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2842/16782, NER loss: 3.747216
2018-09-12 21:04:22,166 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:2942/16782, NER loss: 2.688525
2018-09-12 21:04:24,884 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3042/16782, NER loss: 3.230538
2018-09-12 21:04:27,698 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3142/16782, NER loss: 3.157120
2018-09-12 21:04:30,207 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3242/16782, NER loss: 2.798926
2018-09-12 21:04:32,580 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3342/16782, NER loss: 2.426423
2018-09-12 21:04:35,152 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3442/16782, NER loss: 3.036144
2018-09-12 21:04:37,714 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3542/16782, NER loss: 2.929001
2018-09-12 21:04:40,368 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3642/16782, NER loss: 2.970393
2018-09-12 21:04:43,467 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3742/16782, NER loss: 3.776798
2018-09-12 21:04:45,994 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3842/16782, NER loss: 2.753197
2018-09-12 21:04:48,743 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:3942/16782, NER loss: 3.084600
2018-09-12 21:04:51,488 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4042/16782, NER loss: 3.241892
2018-09-12 21:04:54,624 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4142/16782, NER loss: 4.024122
2018-09-12 21:04:57,461 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4242/16782, NER loss: 3.286364
2018-09-12 21:04:59,839 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4342/16782, NER loss: 2.565301
2018-09-12 21:05:02,344 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4442/16782, NER loss: 2.792340
2018-09-12 21:05:05,086 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4542/16782, NER loss: 2.929735
2018-09-12 21:05:07,711 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4642/16782, NER loss: 2.971193
2018-09-12 21:05:10,277 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4742/16782, NER loss: 2.702425
2018-09-12 21:05:12,907 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4842/16782, NER loss: 2.839607
2018-09-12 21:05:15,871 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:4942/16782, NER loss: 4.180932
2018-09-12 21:05:18,813 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5042/16782, NER loss: 3.641327
2018-09-12 21:05:21,438 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5142/16782, NER loss: 2.779710
2018-09-12 21:05:24,270 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5242/16782, NER loss: 3.394763
2018-09-12 21:05:27,279 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5342/16782, NER loss: 3.271891
2018-09-12 21:05:30,051 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5442/16782, NER loss: 3.466352
2018-09-12 21:05:32,722 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5542/16782, NER loss: 2.894233
2018-09-12 21:05:35,748 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5642/16782, NER loss: 3.794869
2018-09-12 21:05:38,410 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5742/16782, NER loss: 3.087528
2018-09-12 21:05:41,246 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5842/16782, NER loss: 3.367372
2018-09-12 21:05:44,085 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:5942/16782, NER loss: 3.385317
2018-09-12 21:05:46,769 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6042/16782, NER loss: 3.055658
2018-09-12 21:05:49,356 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6142/16782, NER loss: 2.851229
2018-09-12 21:05:52,045 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6242/16782, NER loss: 3.163736
2018-09-12 21:05:54,727 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6342/16782, NER loss: 2.967302
2018-09-12 21:05:57,404 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6442/16782, NER loss: 2.994756
2018-09-12 21:06:00,007 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6542/16782, NER loss: 3.173367
2018-09-12 21:06:02,975 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6642/16782, NER loss: 3.666619
2018-09-12 21:06:05,509 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6742/16782, NER loss: 2.743698
2018-09-12 21:06:08,565 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6842/16782, NER loss: 3.685731
2018-09-12 21:06:11,384 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:6942/16782, NER loss: 3.555019
2018-09-12 21:06:14,131 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7042/16782, NER loss: 3.299009
2018-09-12 21:06:16,566 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7142/16782, NER loss: 2.583237
2018-09-12 21:06:19,258 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7242/16782, NER loss: 2.908275
2018-09-12 21:06:22,234 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7342/16782, NER loss: 3.320049
2018-09-12 21:06:24,939 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7442/16782, NER loss: 2.971359
2018-09-12 21:06:27,512 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7542/16782, NER loss: 2.688789
2018-09-12 21:06:29,966 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7642/16782, NER loss: 2.591328
2018-09-12 21:06:32,353 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7742/16782, NER loss: 2.503733
2018-09-12 21:06:35,402 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7842/16782, NER loss: 3.550645
2018-09-12 21:06:37,975 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:7942/16782, NER loss: 2.719041
2018-09-12 21:06:40,477 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8042/16782, NER loss: 2.767959
2018-09-12 21:06:43,105 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8142/16782, NER loss: 2.969477
2018-09-12 21:06:45,595 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8242/16782, NER loss: 2.856750
2018-09-12 21:06:48,226 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8342/16782, NER loss: 2.976737
2018-09-12 21:06:50,702 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8442/16782, NER loss: 2.866583
2018-09-12 21:06:53,174 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8542/16782, NER loss: 2.713820
2018-09-12 21:06:56,230 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8642/16782, NER loss: 3.916213
2018-09-12 21:06:58,778 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8742/16782, NER loss: 3.810587
2018-09-12 21:07:01,458 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8842/16782, NER loss: 2.847693
2018-09-12 21:07:04,010 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:8942/16782, NER loss: 2.990415
2018-09-12 21:07:06,545 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9042/16782, NER loss: 2.805983
2018-09-12 21:07:08,915 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9142/16782, NER loss: 2.452806
2018-09-12 21:07:11,615 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9242/16782, NER loss: 3.090334
2018-09-12 21:07:13,996 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9342/16782, NER loss: 2.476529
2018-09-12 21:07:16,835 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9442/16782, NER loss: 3.427664
2018-09-12 21:07:19,702 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9542/16782, NER loss: 3.559135
2018-09-12 21:07:22,659 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9642/16782, NER loss: 3.598201
2018-09-12 21:07:25,356 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9742/16782, NER loss: 3.280654
2018-09-12 21:07:28,240 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9842/16782, NER loss: 3.436593
2018-09-12 21:07:31,074 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:9942/16782, NER loss: 3.488412
2018-09-12 21:07:33,753 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10042/16782, NER loss: 3.011109
2018-09-12 21:07:36,357 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10142/16782, NER loss: 2.975302
2018-09-12 21:07:38,895 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10242/16782, NER loss: 2.784905
2018-09-12 21:07:41,458 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10342/16782, NER loss: 2.974734
2018-09-12 21:07:43,712 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10442/16782, NER loss: 2.211358
2018-09-12 21:07:46,382 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10542/16782, NER loss: 3.020071
2018-09-12 21:07:48,817 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10642/16782, NER loss: 2.782054
2018-09-12 21:07:51,368 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10742/16782, NER loss: 3.160668
2018-09-12 21:07:54,092 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10842/16782, NER loss: 3.157562
2018-09-12 21:07:56,599 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:10942/16782, NER loss: 3.174872
2018-09-12 21:07:59,243 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11042/16782, NER loss: 3.100686
2018-09-12 21:08:01,978 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11142/16782, NER loss: 3.084747
2018-09-12 21:08:04,874 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11242/16782, NER loss: 3.362998
2018-09-12 21:08:07,418 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11342/16782, NER loss: 2.875644
2018-09-12 21:08:10,134 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11442/16782, NER loss: 2.949740
2018-09-12 21:08:12,832 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11542/16782, NER loss: 3.047520
2018-09-12 21:08:15,498 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11642/16782, NER loss: 2.992269
2018-09-12 21:08:18,196 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11742/16782, NER loss: 3.068255
2018-09-12 21:08:20,833 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11842/16782, NER loss: 3.101243
2018-09-12 21:08:23,284 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:11942/16782, NER loss: 2.782802
2018-09-12 21:08:25,929 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12042/16782, NER loss: 3.078117
2018-09-12 21:08:28,506 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12142/16782, NER loss: 2.674085
2018-09-12 21:08:31,286 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12242/16782, NER loss: 3.374196
2018-09-12 21:08:34,061 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12342/16782, NER loss: 3.384917
2018-09-12 21:08:36,531 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12442/16782, NER loss: 3.190994
2018-09-12 21:08:39,004 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12542/16782, NER loss: 2.645823
2018-09-12 21:08:41,481 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12642/16782, NER loss: 2.732755
2018-09-12 21:08:44,113 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12742/16782, NER loss: 2.962523
2018-09-12 21:08:46,799 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12842/16782, NER loss: 3.186956
2018-09-12 21:08:49,288 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:12942/16782, NER loss: 2.782538
2018-09-12 21:08:51,954 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13042/16782, NER loss: 3.151860
2018-09-12 21:08:54,499 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13142/16782, NER loss: 2.730224
2018-09-12 21:08:57,127 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13242/16782, NER loss: 2.954702
2018-09-12 21:09:00,204 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13342/16782, NER loss: 4.127243
2018-09-12 21:09:02,804 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13442/16782, NER loss: 3.048121
2018-09-12 21:09:05,494 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13542/16782, NER loss: 3.068493
2018-09-12 21:09:08,210 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13642/16782, NER loss: 3.310730
2018-09-12 21:09:11,146 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13742/16782, NER loss: 3.241049
2018-09-12 21:09:13,734 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13842/16782, NER loss: 3.022158
2018-09-12 21:09:16,530 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:13942/16782, NER loss: 3.240433
2018-09-12 21:09:19,324 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14042/16782, NER loss: 3.158795
2018-09-12 21:09:22,189 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14142/16782, NER loss: 3.387544
2018-09-12 21:09:24,770 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14242/16782, NER loss: 2.919886
2018-09-12 21:09:27,439 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14342/16782, NER loss: 3.086058
2018-09-12 21:09:30,863 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14442/16782, NER loss: 5.064672
2018-09-12 21:09:33,115 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14542/16782, NER loss: 2.517526
2018-09-12 21:09:35,626 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14642/16782, NER loss: 2.873389
2018-09-12 21:09:38,565 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14742/16782, NER loss: 3.600351
2018-09-12 21:09:41,132 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14842/16782, NER loss: 2.916252
2018-09-12 21:09:44,329 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:14942/16782, NER loss: 3.793626
2018-09-12 21:09:47,297 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15042/16782, NER loss: 3.538202
2018-09-12 21:09:49,835 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15142/16782, NER loss: 3.000978
2018-09-12 21:09:52,411 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15242/16782, NER loss: 3.033029
2018-09-12 21:09:54,943 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15342/16782, NER loss: 2.880618
2018-09-12 21:09:57,690 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15442/16782, NER loss: 3.237173
2018-09-12 21:10:00,335 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15542/16782, NER loss: 2.962963
2018-09-12 21:10:02,844 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15642/16782, NER loss: 2.656851
2018-09-12 21:10:05,270 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15742/16782, NER loss: 2.549287
2018-09-12 21:10:07,911 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15842/16782, NER loss: 2.882371
2018-09-12 21:10:10,711 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:15942/16782, NER loss: 3.162173
2018-09-12 21:10:13,530 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16042/16782, NER loss: 3.114557
2018-09-12 21:10:16,062 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16142/16782, NER loss: 2.821666
2018-09-12 21:10:18,821 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16242/16782, NER loss: 3.302804
2018-09-12 21:10:21,942 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16342/16782, NER loss: 3.711120
2018-09-12 21:10:24,640 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16442/16782, NER loss: 3.222427
2018-09-12 21:10:27,649 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16542/16782, NER loss: 3.602386
2018-09-12 21:10:30,555 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16642/16782, NER loss: 3.559521
2018-09-12 21:10:33,265 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:70 step:16742/16782, NER loss: 3.252274
2018-09-12 21:10:34,363 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-12 21:11:33,190 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 2624152 tokens with 117249 phrases; found: 107818 phrases; correct: 87158.

2018-09-12 21:11:33,190 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.36%; precision:  80.84%; recall:  74.34%; FB1:  77.45

2018-09-12 21:11:33,190 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  76.94%; recall:  80.14%; FB1:  78.51  58368

2018-09-12 21:11:33,190 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  78.16%; recall:  45.28%; FB1:  57.34  6987

2018-09-12 21:11:33,190 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  86.93%; recall:  65.04%; FB1:  74.41  18470

2018-09-12 21:11:33,190 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  86.40%; recall:  84.75%; FB1:  85.57  23993

2018-09-12 21:11:33,234 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:test
